date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1246,0.00882825040128411,5632,-176,0,2020-08-19T07:38:12.840Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1246,0.008025682182985553,7857,-173,0,2020-08-19T07:38:12.840Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1246,0.009630818619582664,7012,-175,0,2020-08-19T07:38:12.840Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1246,0.01043338683788122,7012,-175,0,2020-08-19T07:38:12.840Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1246,0.01284109149277689,5177,-174,0,2020-08-19T07:38:12.840Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1246,0.01605136436597111,4861,-174,0,2020-08-19T07:38:12.840Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1246,0.02086677367576244,7330,-171,0,2020-08-19T07:38:12.840Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1246,0.03130016051364366,6205,-180,0,2020-08-19T07:38:12.840Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1246,0.04735152487961477,6021,-167,0,2020-08-19T07:38:12.840Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1246,0.06500802568218299,5981,-169,0,2020-08-19T07:38:12.840Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1246,0.0826645264847512,5983,-168,0,2020-08-19T07:38:12.840Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1246,0.09871589085072231,4121,-154,0,2020-08-19T07:38:12.840Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1246,0.130016051364366,3692,-164,0,2020-08-19T07:38:12.840Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1246,0.1621187800963082,5490,-165,0,2020-08-19T07:38:12.840Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1246,0.1773675762439808,4759,-107,0,2020-08-19T07:38:12.840Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,1246,0.2054574638844302,4338,-59,0,2020-08-19T07:38:12.840Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,1246,0.245585874799358,3920,41,0,2020-08-19T07:38:12.840Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,1246,0.2367576243980738,4053,171,0,2020-08-19T07:38:12.840Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,1246,0.2319422150882825,3207,348,0,2020-08-19T07:38:12.840Z
2020-03-21T00:00:00.000Z,35,277,274,27,21,229,15,0,1246,0.2223113964686999,2905,531,0,2020-08-19T07:38:12.840Z
2020-03-22T00:00:00.000Z,54,324,305,37,32,255,22,0,1246,0.260032102728732,4523,747,0,2020-08-19T07:38:12.840Z
2020-03-23T00:00:00.000Z,58,352,323,42,36,274,24,0,1246,0.2825040128410915,4053,1067,0,2020-08-19T07:38:12.840Z
2020-03-24T00:00:00.000Z,82,395,343,45,48,302,26,3,1246,0.3170144462279294,3963,1460,0,2020-08-19T07:38:12.840Z
2020-03-25T00:00:00.000Z,81,413,397,49,53,311,28,1,1246,0.3314606741573034,3666,1818,0,2020-08-19T07:38:12.840Z
2020-03-26T00:00:00.000Z,83,464,413,53,65,346,30,5,1246,0.3723916532905297,3925,2300,0,2020-08-19T07:38:12.840Z
2020-03-27T00:00:00.000Z,110,515,468,65,69,381,37,2,1246,0.413322632423756,3267,2668,0,2020-08-19T07:38:12.840Z
2020-03-28T00:00:00.000Z,53,513,485,69,82,362,41,1,1246,0.4117174959871589,2834,3107,0,2020-08-19T07:38:12.840Z
2020-03-29T00:00:00.000Z,70,543,515,78,88,377,50,3,1246,0.4357945425361156,4289,3572,0,2020-08-19T07:38:12.840Z
2020-03-30T00:00:00.000Z,121,619,570,88,103,428,55,1,1246,0.4967897271268058,3886,4031,0,2020-08-19T07:38:12.840Z
2020-03-31T00:00:00.000Z,111,668,628,97,113,458,64,4,1246,0.536115569823435,4005,4646,0,2020-08-19T07:38:12.840Z
2020-04-01T00:00:00.000Z,147,769,728,111,143,515,72,8,1246,0.6171749598715891,4088,4494,689,2020-08-19T07:38:12.840Z
2020-04-02T00:00:00.000Z,115,813,727,113,145,555,79,10,1246,0.6524879614767255,4284,5080,720,2020-08-19T07:38:12.840Z
2020-04-03T00:00:00.000Z,97,804,719,130,159,515,93,5,1246,0.6452648475120385,3494,5590,717,2020-08-19T07:38:12.840Z
2020-04-04T00:00:00.000Z,73,791,752,139,171,481,107,7,1246,0.6348314606741573,3155,5919,718,2020-08-19T07:38:12.840Z
2020-04-05T00:00:00.000Z,100,827,743,135,194,498,106,6,1246,0.6637239165329053,4495,6426,693,2020-08-19T07:38:12.840Z
2020-04-06T00:00:00.000Z,93,814,703,147,209,458,110,7,1246,0.6532905296950241,4088,6704,796,2020-08-19T07:38:12.840Z
2020-04-07T00:00:00.000Z,72,748,656,159,201,388,106,7,1246,0.6003210272873194,4313,6969,819,2020-08-19T07:38:12.840Z
2020-04-08T00:00:00.000Z,57,695,622,166,193,336,115,9,1246,0.557784911717496,3511,7144,859,2020-08-19T07:38:12.840Z
2020-04-09T00:00:00.000Z,65,665,634,166,187,312,117,9,1246,0.5337078651685393,3363,7271,944,2020-08-19T07:38:12.840Z
2020-04-10T00:00:00.000Z,56,670,598,170,170,330,128,8,1246,0.5377207062600321,4086,7396,1002,2020-08-19T07:38:12.840Z
2020-04-11T00:00:00.000Z,39,627,595,182,162,283,130,6,1246,0.5032102728731942,3172,7511,1061,2020-08-19T07:38:12.840Z
