Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
96,234,528,300,1131,2020-08-19T07:38:12.840Z,2020-08-19T07:38:12.840Z
