section,male,female,lastUpdate,date
0,9526,9199,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
10,22275,15193,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
20,18611,17493,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
30,12133,12411,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
40,10683,11695,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
50,8326,8818,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
60,5746,5381,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
70,2819,2611,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
80,1186,1571,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
90,281,683,2020-09-18T13:53:20.213Z,2020-09-18T13:53:20.213Z
