name,amount,lastUpdate,date
hard,653,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
moderate,279,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
name,amount,lastUpdate,date
hard,653,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
moderate,279,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
