section,male,female,lastUpdate,date
0,10191,9811,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
10,23687,16161,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
20,19717,18591,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
30,12932,13351,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
40,11461,12531,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
50,8859,9456,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
60,6196,5734,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
70,2980,2772,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
80,1265,1672,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
90,309,724,2020-09-21T19:28:34.847Z,2020-09-21T19:28:34.847Z
