Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
161,325,787,377,1462,2020-09-08T16:50:39.990Z,2020-09-08T16:50:39.990Z
