section,male,female,lastUpdate,date
0,,1,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
10,1.0,3,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
20,1.0,2,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
30,10.0,5,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
40,19.0,9,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
50,84.0,44,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
60,225.0,96,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
70,427.0,206,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
80,503.0,396,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
90,226.0,336,2020-11-05T04:08:38.337Z,2020-11-05T04:08:38.337Z
