section,male,female,lastUpdate,date
0,35189,33386,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
10,64655,54584,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
20,54418,54232,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
30,39035,40989,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
40,33929,37251,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
50,26119,27805,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
60,18929,17826,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
70,9430,8978,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
80,4055,5398,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
90,1064,2295,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
