section,male,female,lastUpdate,date
0,2,1,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
10,1,0,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
20,5,5,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
30,13,15,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
40,56,31,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
50,96,34,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
60,176,93,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
70,166,129,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
80,126,108,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
90,41,58,2021-01-20T20:20:13.790Z,2021-01-20T20:20:13.790Z
