name,amount,lastUpdate,date
hard,429,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
moderate,140,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
critical,130,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
name,amount,lastUpdate,date
hard,429,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
moderate,140,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
critical,130,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
