section,male,female,lastUpdate,date
0,1,0,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
10,2,0,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
20,2,3,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
30,1,2,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
40,16,8,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
50,41,22,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
60,87,34,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
70,71,39,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
80,43,29,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
90,4,12,2020-12-18T12:42:11.287Z,2020-12-18T12:42:11.287Z
