section,male,female,lastUpdate,date
0,0,0,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
10,2,1,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
20,0,1,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
30,2,0,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
40,7,2,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
50,20,9,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
60,39,10,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
70,28,23,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
80,4,8,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
90,2,2,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
