section,male,female,lastUpdate,date
0,1,0,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
10,1,1,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
20,0,2,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
30,4,4,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
40,19,7,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
50,39,20,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
60,72,32,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
70,55,38,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
80,22,24,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
90,8,13,2020-11-04T04:45:17.480Z,2020-11-04T04:45:17.480Z
