section,male,female,lastUpdate,date
0,2,3,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
10,3,1,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
20,18,13,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
30,26,18,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
40,58,47,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
50,219,102,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
60,590,265,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
70,990,543,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
80,1078,941,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
90,507,675,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
