age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,314258,249304,1538337,20.4,16.2,2021-03-22T05:32:53.070Z
20-29,927685,754558,1300361,71.3,58.0,2021-03-22T05:32:53.070Z
30-39,912892,777054,1197026,76.3,64.9,2021-03-22T05:32:53.070Z
40-49,894304,796623,1098556,81.4,72.5,2021-03-22T05:32:53.070Z
50-59,734647,668919,849966,86.4,78.7,2021-03-22T05:32:53.070Z
60-69,653977,613597,741639,88.2,82.7,2021-03-22T05:32:53.070Z
70-79,475275,454283,490784,96.8,92.6,2021-03-22T05:32:53.070Z
80-89,212265,201633,225538,94.1,89.4,2021-03-22T05:32:53.070Z
90+,49783,46519,51496,96.7,90.3,2021-03-22T05:32:53.070Z
