name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,103.544303894043,26,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
יוספטל,,53.84615325927734,1,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
שמיר,,69.92144012451172,6,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
וולפסון,,73.2064437866211,13,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
זיו צפת,,75.50432586669922,6,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
הלל יפה,,87.57281494140625,9,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
נהריה,,78.35616302490234,5,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
ברזילי,,84.10595703125,36,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
פוריה,,65.07041931152344,3,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
סוראסקי,,110.5038452148438,14,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
בני ציון,,79.21478271484375,3,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
רבין ק. בילינסון,,86.70658874511719,23,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
סורוקה,,79.2354507446289,19,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
מאיר,,86.76092529296875,9,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
קפלן,,95.48736572265625,14,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
"רמב""ם",,97.43852233886719,5,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
הכרמל,,81.5950927734375,1,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
השרון ק. גולדה,,72.19917297363281,6,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
הדסה עין כרם,,109.6560821533203,18,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
הסקוטי,,28.5714282989502,8,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
סנט וינסנט,,,0,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
המשפחה הקדושה,,,0,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
סנט ג'וזף,,,1,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
שערי צדק,,97.66584777832031,13,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
אל מקאסד,,,0,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
לניאדו,,83.84400939941406,5,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
אוגוסטה ויקטוריה,,,0,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
מעייני הישועה,,96.20252990722656,3,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
אסותא אשדוד,,,2,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
שניידר,,,0,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
המרכזי בעמק,,77.93103790283203,9,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
