name,amount,lastUpdate,date
hard,529,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
moderate,112,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
critical,248,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
breath,211,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
name,amount,lastUpdate,date
hard,529,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
moderate,112,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
critical,248,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
breath,211,2021-03-22T05:32:53.070Z,2021-03-22T05:32:53.070Z
