date,amount,recovered,avg,sum,lastUpdate
2021-01-16T00:00:00.000Z,5087,4303,8328,545013,2021-04-20T05:54:50.073Z
2021-01-17T00:00:00.000Z,5648,10993,8318,550661,2021-04-20T05:54:50.073Z
2021-01-18T00:00:00.000Z,10117,6206,8134,560778,2021-04-20T05:54:50.073Z
2021-01-19T00:00:00.000Z,8623,5538,8192,569401,2021-04-20T05:54:50.073Z
2021-01-20T00:00:00.000Z,8364,8850,8095,577765,2021-04-20T05:54:50.073Z
2021-01-21T00:00:00.000Z,7273,10077,7937,585038,2021-04-20T05:54:50.073Z
2021-01-22T00:00:00.000Z,7388,8558,7648,592426,2021-04-20T05:54:50.073Z
2021-01-23T00:00:00.000Z,2449,4216,7500,594875,2021-04-20T05:54:50.073Z
2021-01-24T00:00:00.000Z,4945,10644,7123,599820,2021-04-20T05:54:50.073Z
2021-01-25T00:00:00.000Z,8729,5665,7022,608549,2021-04-20T05:54:50.073Z
2021-01-26T00:00:00.000Z,7800,5128,6824,616349,2021-04-20T05:54:50.073Z
2021-01-27T00:00:00.000Z,7727,8758,6706,624076,2021-04-20T05:54:50.073Z
2021-01-28T00:00:00.000Z,7183,9308,6615,631259,2021-04-20T05:54:50.073Z
2021-01-29T00:00:00.000Z,6760,7620,6603,638019,2021-04-20T05:54:50.073Z
2021-01-30T00:00:00.000Z,2622,3582,6513,640641,2021-04-20T05:54:50.073Z
2021-01-31T00:00:00.000Z,5226,10176,6538,645867,2021-04-20T05:54:50.073Z
2021-02-01T00:00:00.000Z,8926,5181,6578,654793,2021-04-20T05:54:50.073Z
2021-02-02T00:00:00.000Z,8029,4437,6606,662822,2021-04-20T05:54:50.073Z
2021-02-03T00:00:00.000Z,7473,8280,6639,670295,2021-04-20T05:54:50.073Z
2021-02-04T00:00:00.000Z,7252,8207,6602,677547,2021-04-20T05:54:50.073Z
2021-02-05T00:00:00.000Z,6583,7311,6612,684130,2021-04-20T05:54:50.073Z
2021-02-06T00:00:00.000Z,2657,3080,6587,686787,2021-04-20T05:54:50.073Z
2021-02-07T00:00:00.000Z,4596,9806,6592,691383,2021-04-20T05:54:50.073Z
2021-02-08T00:00:00.000Z,7839,5047,6502,699222,2021-04-20T05:54:50.073Z
2021-02-09T00:00:00.000Z,6164,4945,6347,705386,2021-04-20T05:54:50.073Z
2021-02-10T00:00:00.000Z,5676,8326,6080,711062,2021-04-20T05:54:50.073Z
2021-02-11T00:00:00.000Z,5009,8830,5823,716071,2021-04-20T05:54:50.073Z
2021-02-12T00:00:00.000Z,4662,7278,5503,720733,2021-04-20T05:54:50.073Z
2021-02-13T00:00:00.000Z,1888,3435,5229,722621,2021-04-20T05:54:50.073Z
2021-02-14T00:00:00.000Z,3483,9686,5119,726104,2021-04-20T05:54:50.073Z
2021-02-15T00:00:00.000Z,5188,4903,4960,731292,2021-04-20T05:54:50.073Z
2021-02-16T00:00:00.000Z,4568,3768,4581,735860,2021-04-20T05:54:50.073Z
2021-02-17T00:00:00.000Z,4167,6558,4353,740027,2021-04-20T05:54:50.073Z
2021-02-18T00:00:00.000Z,3332,7544,4137,743359,2021-04-20T05:54:50.073Z
2021-02-19T00:00:00.000Z,3792,5933,3898,747151,2021-04-20T05:54:50.073Z
2021-02-20T00:00:00.000Z,1255,3420,3774,748406,2021-04-20T05:54:50.073Z
2021-02-21T00:00:00.000Z,3107,7455,3683,751513,2021-04-20T05:54:50.073Z
2021-02-22T00:00:00.000Z,4809,3693,3629,756322,2021-04-20T05:54:50.073Z
2021-02-23T00:00:00.000Z,4447,3181,3575,760769,2021-04-20T05:54:50.073Z
2021-02-24T00:00:00.000Z,4371,5406,3558,765140,2021-04-20T05:54:50.073Z
2021-02-25T00:00:00.000Z,3813,5040,3587,768953,2021-04-20T05:54:50.073Z
2021-02-26T00:00:00.000Z,3813,3776,3656,772766,2021-04-20T05:54:50.073Z
2021-02-27T00:00:00.000Z,1438,1576,3659,774204,2021-04-20T05:54:50.073Z
2021-02-28T00:00:00.000Z,3070,5689,3685,777274,2021-04-20T05:54:50.073Z
2021-03-01T00:00:00.000Z,4859,2747,3680,782133,2021-04-20T05:54:50.073Z
2021-03-02T00:00:00.000Z,4378,2927,3687,786511,2021-04-20T05:54:50.073Z
2021-03-03T00:00:00.000Z,4669,4619,3677,791180,2021-04-20T05:54:50.073Z
2021-03-04T00:00:00.000Z,3659,4820,3720,794839,2021-04-20T05:54:50.073Z
2021-03-05T00:00:00.000Z,3715,4008,3698,798554,2021-04-20T05:54:50.073Z
2021-03-06T00:00:00.000Z,1878,1925,3684,800432,2021-04-20T05:54:50.073Z
2021-03-07T00:00:00.000Z,2347,5722,3746,802779,2021-04-20T05:54:50.073Z
2021-03-08T00:00:00.000Z,3784,2689,3643,806563,2021-04-20T05:54:50.073Z
2021-03-09T00:00:00.000Z,3120,2934,3490,809683,2021-04-20T05:54:50.073Z
2021-03-10T00:00:00.000Z,2833,4623,3310,812516,2021-04-20T05:54:50.073Z
2021-03-11T00:00:00.000Z,2549,5022,3048,815065,2021-04-20T05:54:50.073Z
2021-03-12T00:00:00.000Z,2414,3925,2889,817479,2021-04-20T05:54:50.073Z
2021-03-13T00:00:00.000Z,783,2046,2703,818262,2021-04-20T05:54:50.073Z
2021-03-14T00:00:00.000Z,1389,5841,2547,819651,2021-04-20T05:54:50.073Z
2021-03-15T00:00:00.000Z,2123,2669,2410,821774,2021-04-20T05:54:50.073Z
2021-03-16T00:00:00.000Z,1563,2250,2173,823337,2021-04-20T05:54:50.073Z
2021-03-17T00:00:00.000Z,1530,3647,1950,824867,2021-04-20T05:54:50.073Z
2021-03-18T00:00:00.000Z,1245,3609,1764,826112,2021-04-20T05:54:50.073Z
2021-03-19T00:00:00.000Z,1084,2558,1578,827196,2021-04-20T05:54:50.073Z
2021-03-20T00:00:00.000Z,349,1465,1388,827545,2021-04-20T05:54:50.073Z
2021-03-21T00:00:00.000Z,674,3501,1326,828219,2021-04-20T05:54:50.073Z
2021-03-22T00:00:00.000Z,980,1696,1224,829199,2021-04-20T05:54:50.073Z
2021-03-23T00:00:00.000Z,688,742,1060,829887,2021-04-20T05:54:50.073Z
2021-03-24T00:00:00.000Z,478,2257,935,830365,2021-04-20T05:54:50.073Z
2021-03-25T00:00:00.000Z,842,2111,785,831207,2021-04-20T05:54:50.073Z
2021-03-26T00:00:00.000Z,520,1497,727,831727,2021-04-20T05:54:50.073Z
2021-03-27T00:00:00.000Z,231,860,647,831958,2021-04-20T05:54:50.073Z
2021-03-28T00:00:00.000Z,129,885,630,832087,2021-04-20T05:54:50.073Z
2021-03-29T00:00:00.000Z,363,1472,552,832450,2021-04-20T05:54:50.073Z
2021-03-30T00:00:00.000Z,443,831,464,832893,2021-04-20T05:54:50.073Z
2021-03-31T00:00:00.000Z,492,1085,429,833385,2021-04-20T05:54:50.073Z
2021-04-01T00:00:00.000Z,334,1073,431,833719,2021-04-20T05:54:50.073Z
2021-04-02T00:00:00.000Z,418,647,358,834137,2021-04-20T05:54:50.073Z
2021-04-03T00:00:00.000Z,124,468,344,834261,2021-04-20T05:54:50.073Z
2021-04-04T00:00:00.000Z,196,1069,329,834457,2021-04-20T05:54:50.073Z
2021-04-05T00:00:00.000Z,380,515,338,834837,2021-04-20T05:54:50.073Z
2021-04-06T00:00:00.000Z,305,503,341,835142,2021-04-20T05:54:50.073Z
2021-04-07T00:00:00.000Z,276,429,321,835418,2021-04-20T05:54:50.073Z
2021-04-08T00:00:00.000Z,212,641,290,835630,2021-04-20T05:54:50.073Z
2021-04-09T00:00:00.000Z,224,588,273,835854,2021-04-20T05:54:50.073Z
2021-04-10T00:00:00.000Z,86,389,245,835940,2021-04-20T05:54:50.073Z
2021-04-11T00:00:00.000Z,139,786,239,836079,2021-04-20T05:54:50.073Z
2021-04-12T00:00:00.000Z,221,365,231,836300,2021-04-20T05:54:50.073Z
2021-04-13T00:00:00.000Z,200,387,209,836500,2021-04-20T05:54:50.073Z
2021-04-14T00:00:00.000Z,197,492,194,836697,2021-04-20T05:54:50.073Z
2021-04-15T00:00:00.000Z,95,264,182,836792,2021-04-20T05:54:50.073Z
2021-04-16T00:00:00.000Z,107,367,166,836899,2021-04-20T05:54:50.073Z
2021-04-17T00:00:00.000Z,83,218,149,836982,2021-04-20T05:54:50.073Z
2021-04-18T00:00:00.000Z,143,557,148,837125,2021-04-20T05:54:50.073Z
2021-04-19T00:00:00.000Z,129,201,149,837254,2021-04-20T05:54:50.073Z
2021-04-20T00:00:00.000Z,55,59,136,837309,2021-04-20T05:54:50.073Z
