age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,27033,3666,1505185,1.8,0.2,2021-01-21T16:16:22.323Z
20-29,179419,30712,1277634,14.0,2.4,2021-01-21T16:16:22.323Z
30-39,213107,47659,1186386,18.0,4.0,2021-01-21T16:16:22.323Z
40-49,377391,69659,1080768,34.9,6.4,2021-01-21T16:16:22.323Z
50-59,455165,86258,832687,54.7,10.4,2021-01-21T16:16:22.323Z
60-69,521459,239420,735380,70.9,32.6,2021-01-21T16:16:22.323Z
70-79,408971,216896,462148,88.5,46.9,2021-01-21T16:16:22.323Z
80-89,181350,86945,222547,81.5,39.1,2021-01-21T16:16:22.323Z
90+,42466,19625,50589,83.9,38.8,2021-01-21T16:16:22.323Z
