section,male,female,lastUpdate,date
0,1,1,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
10,0,0,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
20,2,3,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
30,2,9,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
40,13,10,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
50,37,14,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
60,72,32,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
70,39,34,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
80,22,14,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
90,4,5,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
