name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,95.06329345703125,120,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
יוספטל,,53.84615325927734,9,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
שמיר,,67.1156005859375,74,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
וולפסון,,68.66764068603516,27,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
זיו צפת,,71.46974182128906,54,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
הלל יפה,,84.46601867675781,48,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
נהריה,,80.0829849243164,30,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
ברזילי,,78.5,41,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
פוריה,,66.47887420654297,32,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
סוראסקי,,103.6720733642578,83,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
בני ציון,,71.82447814941406,47,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
רבין ק. בילינסון,,84.67066192626953,182,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
סורוקה,,70.02606201171875,85,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
מאיר,,73.5218505859375,74,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
קפלן,,77.97834014892578,85,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
"רמב""ם",,86.90721893310547,87,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
הכרמל,,74.64212799072266,66,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
השרון ק. גולדה,,64.73029327392578,51,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
הדסה עין כרם,,,167,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
הסקוטי,,106.7669143676758,14,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
המשפחה הקדושה,,,0,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
סנט ג'וזף,,,3,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
שערי צדק,,101.2285003662109,252,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
אל מקאסד,,,0,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
לניאדו,,85.23677062988281,89,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
אוגוסטה ויקטוריה,,,3,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
מעייני הישועה,,97.46835327148438,52,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
אסותא אשדוד,,,6,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
שניידר,,,0,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
סנט וינסנט,,47.76119232177734,7,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
המרכזי בעמק,,71.72413635253906,91,2021-01-21T16:16:22.323Z,2021-01-21T16:16:22.323Z
