section,male,female,lastUpdate,date
0,2,4,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
10,4,1,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
20,18,13,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
30,27,19,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
40,57,50,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
50,217,107,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
60,603,271,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
70,1001,557,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
80,1089,954,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
90,514,680,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
