name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,103.037971496582,15,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
סנט וינסנט,,26.86567115783691,1,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
שמיר,,61.16722869873047,6,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
וולפסון,,71.01024627685547,11,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
זיו צפת,,,0,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
הלל יפה,,86.99028778076172,4,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
נהריה,,78.90410614013672,6,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
ברזילי,,83.44371032714844,12,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
פוריה,,61.97183227539063,0,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
סוראסקי,,79.33390045166016,5,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
בני ציון,,69.28406524658203,3,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
רבין ק. בילינסון,,77.36527252197266,9,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
סורוקה,,71.4161605834961,13,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
מאיר,,88.43187713623047,6,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
קפלן,,81.40794372558594,10,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
"רמב""ם",,91.49590301513672,0,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
הכרמל,,78.32310485839844,3,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
הדסה עין כרם,,94.17989349365234,17,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
הסקוטי,,28.5714282989502,3,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
המשפחה הקדושה,,,0,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
סנט ג'וזף,,,2,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
שערי צדק,,94.34889221191406,11,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
אל מקאסד,,,0,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
לניאדו,,72.98049926757812,1,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
אוגוסטה ויקטוריה,,,0,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
מעייני הישועה,,72.7848129272461,4,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
אסותא אשדוד,,,0,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
שניידר,,,0,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
השרון ק. גולדה,,65.56016540527344,3,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
יוספטל,,72.30769348144531,1,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
המרכזי בעמק,,74.13793182373047,1,2021-03-30T04:29:22.700Z,2021-03-30T04:29:22.700Z
