age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,197820,65978,1505185,13.1,4.4,2021-02-17T09:46:45.287Z
20-29,593176,226185,1277634,46.4,17.7,2021-02-17T09:46:45.287Z
30-39,643829,270384,1186386,54.3,22.8,2021-02-17T09:46:45.287Z
40-49,725291,473351,1080768,67.1,43.8,2021-02-17T09:46:45.287Z
50-59,630788,493335,832687,75.8,59.2,2021-02-17T09:46:45.287Z
60-69,596623,533765,735380,81.1,72.6,2021-02-17T09:46:45.287Z
70-79,447293,415303,462148,96.8,89.9,2021-02-17T09:46:45.287Z
80-89,199710,183679,222547,89.7,82.5,2021-02-17T09:46:45.287Z
90+,47036,42243,50589,93.0,83.5,2021-02-17T09:46:45.287Z
