section,male,female,lastUpdate,date
0,2,2,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
10,3,1,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
20,12,10,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
30,19,15,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
40,40,35,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
50,191,84,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
60,517,231,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
70,898,462,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
80,980,853,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
90,474,633,2021-02-17T09:46:45.287Z,2021-02-17T09:46:45.287Z
