Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
105,243,492,293,988,2020-08-25T07:23:14.767Z,2020-08-25T07:23:14.767Z
