section,male,female,lastUpdate,date
0,,1,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
10,1.0,2,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
20,1.0,5,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
30,11.0,7,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
40,20.0,11,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
50,95.0,52,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
60,254.0,106,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
70,471.0,229,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
80,529.0,435,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
90,232.0,360,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
