name,amount,lastUpdate,date
hard,278,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
moderate,82,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
critical,128,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
name,amount,lastUpdate,date
hard,278,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
moderate,82,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
critical,128,2020-11-24T19:55:00.533Z,2020-11-24T19:55:00.533Z
