name,amount,lastUpdate,date
hard,616,2020-10-20T15:52:03.357Z,2020-10-20T15:52:03.357Z
moderate,164,2020-10-20T15:52:03.357Z,2020-10-20T15:52:03.357Z
name,amount,lastUpdate,date
hard,616,2020-10-20T15:52:03.357Z,2020-10-20T15:52:03.357Z
moderate,164,2020-10-20T15:52:03.357Z,2020-10-20T15:52:03.357Z
