section,male,female,lastUpdate,date
0,1,3,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
10,0,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
20,4,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
30,5,11,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
40,21,8,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
50,39,22,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
60,27,32,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
70,25,22,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
80,19,13,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
90,1,5,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
