name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,106.3924026489258,6,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
סנט וינסנט,,,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
שמיר,,60.38159561157227,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
וולפסון,,,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
זיו צפת,,,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
הלל יפה,,81.16504669189453,2,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
נהריה,,74.38356018066406,1,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
ברזילי,,73.01324462890625,3,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
פוריה,,66.76056671142578,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
סוראסקי,,98.88983917236328,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
בני ציון,,68.82217407226562,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
רבין ק. בילינסון,,87.18563079833984,4,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
סורוקה,,74.28323364257812,9,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
מאיר,,91.51670837402344,1,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
קפלן,,95.84837341308594,4,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
"רמב""ם",,89.75409698486328,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
הכרמל,,,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
הדסה עין כרם,,103.5714263916016,12,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
הסקוטי,,28.5714282989502,2,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
המשפחה הקדושה,,,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
סנט ג'וזף,,,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
שערי צדק,,90.04914093017578,1,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
אל מקאסד,,,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
לניאדו,,87.74373626708984,1,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
אוגוסטה ויקטוריה,,,1,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
מעייני הישועה,,96.20252990722656,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
אסותא אשדוד,,,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
השרון ק. גולדה,,62.65560150146484,1,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
יוספטל,,,0,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
המרכזי בעמק,,70.3448257446289,3,2021-04-10T16:32:56.560Z,2021-04-10T16:32:56.560Z
