name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,93.10126495361328,111,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
יוספטל,,47.69230651855469,4,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
שמיר,,65.31986236572266,47,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
וולפסון,,72.32796478271484,22,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
זיו צפת,,78.67435455322266,42,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
הלל יפה,,85.82524108886719,28,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
נהריה,,82.29598999023438,32,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
ברזילי,,84.16666412353516,22,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
פוריה,,66.19718170166016,22,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
סוראסקי,,104.8676376342773,55,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
בני ציון,,78.98383331298828,40,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
רבין ק. בילינסון,,81.67664337158203,173,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
סורוקה,,68.80973052978516,76,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
מאיר,,72.87918090820312,75,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
קפלן,,79.06137084960938,95,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
"רמב""ם",,86.80412292480469,56,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
הכרמל,,75.0511245727539,46,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
השרון ק. גולדה,,78.83817291259766,60,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
הדסה עין כרם,,,148,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
הסקוטי,,109.7744369506836,14,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
סנט וינסנט,,41.04477691650391,3,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
המשפחה הקדושה,,,0,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
סנט ג'וזף,,,2,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
שערי צדק,,97.7886962890625,118,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
אל מקאסד,,,0,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
לניאדו,,89.13648986816406,55,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
אוגוסטה ויקטוריה,,,2,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
מעייני הישועה,,92.40505981445312,44,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
אסותא אשדוד,,,11,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
שניידר,,,0,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
המרכזי בעמק,,72.75862121582031,82,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
