age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,56029,7790,1505185,3.7,0.5,2021-01-25T20:15:07.197Z
20-29,219792,55549,1277634,17.2,4.3,2021-01-25T20:15:07.197Z
30-39,255304,78532,1186386,21.5,6.6,2021-01-25T20:15:07.197Z
40-49,457423,121749,1080768,42.3,11.3,2021-01-25T20:15:07.197Z
50-59,491945,165734,832687,59.1,19.9,2021-01-25T20:15:07.197Z
60-69,536141,341769,735380,72.9,46.5,2021-01-25T20:15:07.197Z
70-79,416974,294651,462148,90.2,63.8,2021-01-25T20:15:07.197Z
80-89,185440,125412,222547,83.3,56.4,2021-01-25T20:15:07.197Z
90+,43438,29416,50589,85.9,58.1,2021-01-25T20:15:07.197Z
