section,male,female,lastUpdate,date
0,37954,36075,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
10,68140,57956,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
20,56983,56983,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
30,40896,43051,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
40,35492,39015,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
50,27326,29043,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
60,19706,18564,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
70,9798,9391,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
80,4251,5681,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
90,1122,2409,2021-01-25T20:15:07.197Z,2021-01-25T20:15:07.197Z
