section,male,female,lastUpdate,date
0,15968,15294,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
10,37048,26105,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
20,30921,27865,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
30,20651,20163,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
40,18019,18899,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
50,13964,14261,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
60,10085,8872,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
70,4915,4451,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
80,2098,2588,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
90,488,1131,2020-10-14T03:36:01.470Z,2020-10-14T03:36:01.470Z
