section,male,female,lastUpdate,date
0,0,0,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
10,2,0,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
20,0,1,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
30,0,0,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
40,9,1,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
50,19,9,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
60,36,11,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
70,28,20,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
80,6,8,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
90,1,2,2020-11-05T17:30:08.480Z,2020-11-05T17:30:08.480Z
