section,male,female,lastUpdate,date
0,40020,37924,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
10,70654,60604,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
20,59002,59188,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
30,42208,44450,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
40,36554,40175,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
50,28037,29871,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
60,20144,19016,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
70,9993,9674,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
80,4352,5855,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
90,1149,2463,2021-01-28T21:08:02.507Z,2021-01-28T21:08:02.507Z
