section,male,female,lastUpdate,date
0,0,1,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
10,2,1,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
20,0,0,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
30,2,3,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
40,11,7,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
50,37,15,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
60,55,26,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
70,54,36,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
80,23,24,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
90,7,7,2020-11-21T18:59:51.093Z,2020-11-21T18:59:51.093Z
