section,male,female,lastUpdate,date
0,0,0,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
10,1,0,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
20,0,0,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
30,0,0,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
40,5,2,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
50,14,3,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
60,19,8,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
70,19,14,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
80,5,8,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
90,0,1,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
