city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,50654,2732,2007,37615,29,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
חיפה,6760,507,342,15316,19,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
נצרת,3592,469,262,2938,60,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
תל אביב - יפו,11783,444,277,23071,10,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
סח'נין,2217,390,283,3199,119,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
פתח תקווה,8619,337,215,14024,14,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
שפרעם,1872,313,194,3034,76,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
טמרה,1589,280,208,1867,82,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
חולון,6357,264,186,9211,14,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
ראשון לציון,6055,255,171,12164,11,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
באר שבע,6446,251,175,11673,13,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
אום אל-פחם,3382,243,159,1811,43,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
נתניה,7619,234,163,8503,11,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מג'דל שמס,960,195,127,970,174,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
בני ברק,26055,190,128,3925,9,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
אשדוד,13092,186,121,8930,8,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
רמת גן,3253,176,125,7129,12,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
יפיע,932,170,93,939,88,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
לוד,3429,156,98,3458,20,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
כפר כנא,959,151,114,1131,66,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
כפר קאסם,2005,148,99,1419,61,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
בת ים,4204,147,97,5313,11,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
אשקלון,4607,144,119,5695,10,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
רחובות,4944,143,109,6770,10,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
דאלית אל-כרמל,824,143,111,1144,83,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
רמלה,3709,140,88,3175,18,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
קרית ביאליק,963,134,91,3227,34,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
קרית גת,2451,120,91,3181,21,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
עראבה,977,120,92,1173,46,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
קלנסווה,1866,117,88,896,51,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
טייבה,2405,117,71,1295,27,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
רהט,2177,115,55,1667,17,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מעלה עירון,1005,114,57,995,76,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מג'ד אל-כרום,1237,112,85,744,73,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
כפר מנדא,998,112,40,865,55,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
כפר סבא,1854,110,87,5255,11,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
עפולה,1536,109,80,3657,20,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
בית שמש,8089,103,83,3430,8,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
רעננה,1866,100,77,5151,13,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
נוף הגליל,980,98,66,2938,22,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
קרית ים,891,94,75,2060,24,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
אכסאל,744,92,57,951,62,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
עספיא,530,90,62,783,73,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
אעבלין,527,90,57,952,68,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
בועיינה-נוג'ידאת,328,90,67,1117,89,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
באקה אל-גרביה,1572,89,65,856,30,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
ג'דיידה-מכר,963,85,59,902,41,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מעלות-תרשיחא,530,81,41,2473,36,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
חדרה,3218,76,54,3370,8,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
ערערה,1088,76,54,1081,38,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
יאנוח-ג'ת,422,76,62,914,116,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
משהד,243,75,57,726,85,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
ג'לג'וליה,566,73,46,1502,72,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
בוקעאתא,803,72,45,330,108,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
קרית אתא,1555,72,48,3181,12,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
עכו,1673,69,58,2355,13,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
ראש העין,2202,69,55,3300,12,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
כאבול,425,68,54,571,55,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
נהריה,1429,68,53,3005,11,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מסעדה,258,65,44,443,159,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מודיעין-מכבים-רעות,2072,64,44,5966,7,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
כרמיאל,1011,64,41,2169,14,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
הרצליה,1934,63,47,4528,7,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
כפר קרע,1093,62,28,887,32,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
קרית מוצקין,771,60,44,2447,14,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
אור יהודה,1981,60,48,1673,17,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
בית ג'ן,836,59,34,925,50,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
טורעאן,485,57,49,747,39,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מודיעין עילית,11101,57,46,1433,7,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
שעב,371,57,41,605,78,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
ריינה,670,56,29,495,34,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
אבו גוש,303,56,37,669,70,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
דימונה,970,55,50,3082,15,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מעלה אדומים,1219,53,36,2616,14,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
עין מאהל,716,53,34,343,39,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
סאג'ור,187,51,42,525,124,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מגאר,654,51,21,984,22,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
נשר,415,51,29,1418,23,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
מבשרת ציון,620,50,41,1843,22,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
גבעתיים,939,47,34,3182,9,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
דייר אל-אסד,898,46,32,429,37,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
עין נקובא,233,45,33,541,129,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
קרית טבעון,247,45, 11-14 ,1067,28,2020-12-13T16:21:49.793Z,2020-12-13T16:21:49.793Z
