section,male,female,lastUpdate,date
0,0,0,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
10,0,0,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
20,0,1,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
30,2,0,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
40,11,0,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
50,27,9,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
60,56,16,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
70,47,23,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
80,16,10,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
90,3,4,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
