section,male,female,lastUpdate,date
0,16666,15960,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
10,38183,27115,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
20,32114,28933,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
30,21409,20966,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
40,18653,19590,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
50,14428,14852,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
60,10473,9246,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
70,5121,4655,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
80,2217,2771,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
90,520,1202,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
