section,male,female,lastUpdate,date
0,0,0,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
10,1,1,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
20,1,3,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
30,9,1,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
40,24,9,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
50,49,31,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
60,103,42,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
70,105,51,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
80,54,50,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
90,13,25,2020-10-23T08:17:26.750Z,2020-10-23T08:17:26.750Z
