name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
מעייני הישועה,125.92592592592591,90.41533660888672,34,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
שערי צדק,109.2307692307692,96.68304443359375,32,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
ברזילי,97.5,71.5,55,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
"רמב""ם",96.96969696969697,91.03092956542969,124,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
אסותא אשדוד,88.88888888888889,,15,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
הדסה עין כרם,88.0,117.4089050292969,116,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
הלל יפה,81.66666666666667,79.80582427978516,62,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
רבין ק. בילינסון,77.5,76.52694702148438,63,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
שיבא,76.66666666666667,95.25316619873047,51,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
נהריה,69.23076923076923,70.677734375,84,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
וולפסון,69.11764705882352,63.98242950439453,29,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
סוראסקי,67.14285714285714,99.48761749267578,65,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
פוריה,65.0,61.40845108032227,48,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
לניאדו,64.28571428571429,85.23677062988281,80,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
המרכזי בעמק,64.19753086419753,76.37931060791016,74,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
קפלן,64.0,90.43321228027344,41,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
מאיר,61.40350877192983,75.44987487792969,50,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
בני ציון,58.69565217391305,79.21478271484375,31,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
שמיר (אסף הרופא),54.09836065573771,60.26935958862305,32,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
סנט ג'וזף,54.054054054054056,,0,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
הכרמל,51.78571428571429,66.46216583251953,121,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
זיו צפת,50.0,73.77521514892578,28,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
השרון ק. גולדה,44.73684210526316,46.05809020996094,7,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
השרון ק. גולדה,44.73684210526316,46.05809020996094,7,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
הסקוטי,40.909090909090914,105.6737594604492,4,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
סורוקה,37.17948717948718,72.1112060546875,69,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
אל מקאסד,34.782608695652165,,0,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
המשפחה הקדושה,31.818181818181817,147.5,17,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
שניידר,12.5,91.13924407958984,35,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
אוגוסטה ויקטוריה,0.0,,0,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
סנט וינסנט,0.0,55.22388076782227,15,2020-09-11T14:29:56.553Z,2020-09-11T14:29:56.553Z
