section,male,female,lastUpdate,date
0,2,2,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
10,2,2,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
20,5,9,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
30,14,9,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
40,28,29,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
50,145,69,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
60,401,166,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
70,707,350,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
80,802,652,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
90,371,500,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
