section,male,female,lastUpdate,date
0,1,1,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
10,0,0,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
20,2,3,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
30,2,8,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
40,14,9,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
50,39,13,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
60,75,30,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
70,40,31,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
80,20,16,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
90,3,5,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
