amount,lastUpdate
0,2021-01-22T13:28:10.110Z
0,2021-01-22T13:28:10.110Z
0,2021-01-22T13:28:10.110Z
1,2021-01-22T13:28:10.110Z
2,2021-01-22T13:28:10.110Z
3,2021-01-22T13:28:10.110Z
5,2021-01-22T13:28:10.110Z
5,2021-01-22T13:28:10.110Z
6,2021-01-22T13:28:10.110Z
7,2021-01-22T13:28:10.110Z
7,2021-01-22T13:28:10.110Z
7,2021-01-22T13:28:10.110Z
6,2021-01-22T13:28:10.110Z
9,2021-01-22T13:28:10.110Z
11,2021-01-22T13:28:10.110Z
12,2021-01-22T13:28:10.110Z
16,2021-01-22T13:28:10.110Z
21,2021-01-22T13:28:10.110Z
23,2021-01-22T13:28:10.110Z
27,2021-01-22T13:28:10.110Z
38,2021-01-22T13:28:10.110Z
44,2021-01-22T13:28:10.110Z
48,2021-01-22T13:28:10.110Z
52,2021-01-22T13:28:10.110Z
56,2021-01-22T13:28:10.110Z
67,2021-01-22T13:28:10.110Z
70,2021-01-22T13:28:10.110Z
80,2021-01-22T13:28:10.110Z
90,2021-01-22T13:28:10.110Z
98,2021-01-22T13:28:10.110Z
111,2021-01-22T13:28:10.110Z
113,2021-01-22T13:28:10.110Z
131,2021-01-22T13:28:10.110Z
140,2021-01-22T13:28:10.110Z
135,2021-01-22T13:28:10.110Z
147,2021-01-22T13:28:10.110Z
160,2021-01-22T13:28:10.110Z
166,2021-01-22T13:28:10.110Z
166,2021-01-22T13:28:10.110Z
170,2021-01-22T13:28:10.110Z
182,2021-01-22T13:28:10.110Z
177,2021-01-22T13:28:10.110Z
192,2021-01-22T13:28:10.110Z
178,2021-01-22T13:28:10.110Z
179,2021-01-22T13:28:10.110Z
181,2021-01-22T13:28:10.110Z
165,2021-01-22T13:28:10.110Z
174,2021-01-22T13:28:10.110Z
157,2021-01-22T13:28:10.110Z
154,2021-01-22T13:28:10.110Z
145,2021-01-22T13:28:10.110Z
149,2021-01-22T13:28:10.110Z
146,2021-01-22T13:28:10.110Z
144,2021-01-22T13:28:10.110Z
136,2021-01-22T13:28:10.110Z
142,2021-01-22T13:28:10.110Z
132,2021-01-22T13:28:10.110Z
127,2021-01-22T13:28:10.110Z
122,2021-01-22T13:28:10.110Z
112,2021-01-22T13:28:10.110Z
109,2021-01-22T13:28:10.110Z
111,2021-01-22T13:28:10.110Z
101,2021-01-22T13:28:10.110Z
97,2021-01-22T13:28:10.110Z
91,2021-01-22T13:28:10.110Z
88,2021-01-22T13:28:10.110Z
84,2021-01-22T13:28:10.110Z
78,2021-01-22T13:28:10.110Z
78,2021-01-22T13:28:10.110Z
74,2021-01-22T13:28:10.110Z
69,2021-01-22T13:28:10.110Z
65,2021-01-22T13:28:10.110Z
61,2021-01-22T13:28:10.110Z
61,2021-01-22T13:28:10.110Z
61,2021-01-22T13:28:10.110Z
60,2021-01-22T13:28:10.110Z
55,2021-01-22T13:28:10.110Z
52,2021-01-22T13:28:10.110Z
51,2021-01-22T13:28:10.110Z
46,2021-01-22T13:28:10.110Z
47,2021-01-22T13:28:10.110Z
46,2021-01-22T13:28:10.110Z
46,2021-01-22T13:28:10.110Z
43,2021-01-22T13:28:10.110Z
41,2021-01-22T13:28:10.110Z
36,2021-01-22T13:28:10.110Z
40,2021-01-22T13:28:10.110Z
36,2021-01-22T13:28:10.110Z
39,2021-01-22T13:28:10.110Z
35,2021-01-22T13:28:10.110Z
35,2021-01-22T13:28:10.110Z
32,2021-01-22T13:28:10.110Z
29,2021-01-22T13:28:10.110Z
28,2021-01-22T13:28:10.110Z
30,2021-01-22T13:28:10.110Z
29,2021-01-22T13:28:10.110Z
29,2021-01-22T13:28:10.110Z
29,2021-01-22T13:28:10.110Z
30,2021-01-22T13:28:10.110Z
31,2021-01-22T13:28:10.110Z
32,2021-01-22T13:28:10.110Z
35,2021-01-22T13:28:10.110Z
35,2021-01-22T13:28:10.110Z
35,2021-01-22T13:28:10.110Z
31,2021-01-22T13:28:10.110Z
36,2021-01-22T13:28:10.110Z
38,2021-01-22T13:28:10.110Z
36,2021-01-22T13:28:10.110Z
40,2021-01-22T13:28:10.110Z
39,2021-01-22T13:28:10.110Z
41,2021-01-22T13:28:10.110Z
45,2021-01-22T13:28:10.110Z
43,2021-01-22T13:28:10.110Z
40,2021-01-22T13:28:10.110Z
45,2021-01-22T13:28:10.110Z
44,2021-01-22T13:28:10.110Z
45,2021-01-22T13:28:10.110Z
40,2021-01-22T13:28:10.110Z
39,2021-01-22T13:28:10.110Z
44,2021-01-22T13:28:10.110Z
56,2021-01-22T13:28:10.110Z
59,2021-01-22T13:28:10.110Z
72,2021-01-22T13:28:10.110Z
83,2021-01-22T13:28:10.110Z
85,2021-01-22T13:28:10.110Z
94,2021-01-22T13:28:10.110Z
90,2021-01-22T13:28:10.110Z
93,2021-01-22T13:28:10.110Z
113,2021-01-22T13:28:10.110Z
126,2021-01-22T13:28:10.110Z
130,2021-01-22T13:28:10.110Z
136,2021-01-22T13:28:10.110Z
151,2021-01-22T13:28:10.110Z
184,2021-01-22T13:28:10.110Z
190,2021-01-22T13:28:10.110Z
209,2021-01-22T13:28:10.110Z
209,2021-01-22T13:28:10.110Z
219,2021-01-22T13:28:10.110Z
236,2021-01-22T13:28:10.110Z
271,2021-01-22T13:28:10.110Z
265,2021-01-22T13:28:10.110Z
257,2021-01-22T13:28:10.110Z
285,2021-01-22T13:28:10.110Z
310,2021-01-22T13:28:10.110Z
330,2021-01-22T13:28:10.110Z
322,2021-01-22T13:28:10.110Z
312,2021-01-22T13:28:10.110Z
