name,amount,lastUpdate,date
hard,1182,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
moderate,287,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
critical,399,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
breath,316,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
name,amount,lastUpdate,date
hard,1182,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
moderate,287,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
critical,399,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
breath,316,2021-01-22T13:28:10.110Z,2021-01-22T13:28:10.110Z
