name,amount,lastUpdate,date
hard,838,2021-02-22T07:19:44.173Z,2021-02-22T07:19:44.173Z
moderate,197,2021-02-22T07:19:44.173Z,2021-02-22T07:19:44.173Z
critical,327,2021-02-22T07:19:44.173Z,2021-02-22T07:19:44.173Z
breath,275,2021-02-22T07:19:44.173Z,2021-02-22T07:19:44.173Z
name,amount,lastUpdate,date
hard,838,2021-02-22T07:19:44.173Z,2021-02-22T07:19:44.173Z
moderate,197,2021-02-22T07:19:44.173Z,2021-02-22T07:19:44.173Z
critical,327,2021-02-22T07:19:44.173Z,2021-02-22T07:19:44.173Z
breath,275,2021-02-22T07:19:44.173Z,2021-02-22T07:19:44.173Z
