name,amount,lastUpdate,date
hard,267,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
moderate,93,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
critical,90,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
name,amount,lastUpdate,date
hard,267,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
moderate,93,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
critical,90,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
