section,male,female,lastUpdate,date
0,0,0,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
10,1,0,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
20,2,0,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
30,1,1,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
40,15,7,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
50,28,14,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
60,44,23,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
70,56,34,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
80,21,25,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
90,4,2,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
