section,male,female,lastUpdate,date
0,0,0,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
10,1,0,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
20,0,0,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
30,0,0,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
40,5,2,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
50,8,3,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
60,19,7,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
70,22,13,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
80,6,11,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
90,1,1,2020-12-03T01:16:50.133Z,2020-12-03T01:16:50.133Z
