age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,334127,295575,1538337,21.7,19.2,2021-04-15T19:12:26.047Z
20-29,975359,877322,1300361,75.0,67.5,2021-04-15T19:12:26.047Z
30-39,949588,873929,1197026,79.3,73.0,2021-04-15T19:12:26.047Z
40-49,918447,857883,1098556,83.6,78.1,2021-04-15T19:12:26.047Z
50-59,750317,704639,849966,88.3,82.9,2021-04-15T19:12:26.047Z
60-69,663571,632599,741639,89.5,85.3,2021-04-15T19:12:26.047Z
70-79,480708,464024,490784,97.9,94.5,2021-04-15T19:12:26.047Z
80-89,215187,206911,225538,95.4,91.7,2021-04-15T19:12:26.047Z
90+,50832,47869,51496,98.7,93.0,2021-04-15T19:12:26.047Z
