city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130563,331,116,26316,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
תל אביב - יפו,26357,117,53,20522,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
באר שבע,15137,91,36,7398,5,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
רהט,4985,84,45,898,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אשדוד,25598,83,49,6688,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
נתניה,16984,58,20,7929,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
טייבה,4579,53,25,898,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
חיפה,16650,52, 11-14 ,8933,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
פתח תקווה,21647,52,29,8232,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
לקיה,799,46,18,241,29,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אשקלון,11849,44,24,4330,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בית שמש,20255,43,28,2582,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אום אל-פחם,6157,39,17,652,7,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
נצרת,9035,39,15,1293,5,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
חולון,14645,38,  6-10  ,4959,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בת ים,9672,30,  6-10  ,4049,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
לוד,8636,29,  6-10  ,7945,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מגאר,2113,28,15,608,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בני ברק,48229,26,17,2778,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בוקעאתא,983,25,19,584,37,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
תל שבע,579,25, 11-14 ,248,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כסיפה,916,24, 11-14 ,157,13,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ראשון לציון,14871,23,  6-10  ,7769,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
רחובות,11314,22,  6-10  ,6549,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ערערה-בנגב,1006,22,  6-10  ,187,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אבו גוש,1281,21,  1-5  ,520,26,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
רמת גן,7902,20, 11-14 ,17797,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
עראבה,2321,19, 11-14 ,353,7,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
הרצליה,4240,18,  6-10  ,3987,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
רעננה,3850,17,  6-10  ,3616,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מעלה עירון,1893,17,  6-10  ,194,11,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כפר סבא,4090,17, 11-14 ,4721,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מסעודין אל-עזאזמה,113,16,  1-5  ,73,9,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
רמלה,9520,16,  6-10  ,2587,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אבו סנאן,1347,15,  6-10  ,3199,11,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ריינה,1710,15,  6-10  ,216,9,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כפר קאסם,3373,15,  1-5  ,465,6,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קלנסווה,2502,15,  6-10  ,376,6,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
נס ציונה,2470,15,  1-5  ,1897,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ראמה,946, קטן מ-15 ,  1-5  ,237,6,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אופקים,4307, קטן מ-15 ,  1-5  ,845,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
פקיעין (בוקייעה),1008, קטן מ-15 ,  1-5  ,144,10,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
נתיבות,7025, קטן מ-15 ,  6-10  ,856,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ניצן,229, קטן מ-15 ,  1-5  ,120,17,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ג'סר א-זרקא,979, קטן מ-15 ,  0  ,364,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
גבעת שמואל,1725, קטן מ-15 ,  6-10  ,1231,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
שילה,406, קטן מ-15 ,  1-5  ,289,11,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אריאל,1041, קטן מ-15 ,  1-5  ,655,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בית אל,531, קטן מ-15 ,  0  ,185,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בסמת טבעון,489, קטן מ-15 ,  0  ,107,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אורנית,360, קטן מ-15 , 11-14 ,864,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
חשמונאים,466, קטן מ-15 ,  0  ,163,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ראש פינה,154, קטן מ-15 ,  1-5  ,104,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קרית גת,7310, קטן מ-15 ,  0  ,1504,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
יבנאל,312, קטן מ-15 ,  1-5  ,73,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
תל מונד,494, קטן מ-15 ,  1-5  ,487,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כפר יונה,1424, קטן מ-15 ,  1-5  ,738,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
פרדסיה,262, קטן מ-15 ,  0  ,210,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קודייראת א-צאנע(שבט),15, קטן מ-15 ,  1-5  ,10,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
דייר חנא,1473, קטן מ-15 ,  1-5  ,131,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כאבול,1299, קטן מ-15 ,  1-5  ,224,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
גדרה,1828, קטן מ-15 ,  1-5  ,1055,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כפר מנדא,1683, קטן מ-15 ,  1-5  ,226,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
נשר,998, קטן מ-15 ,  0  ,727,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מזרעה,305, קטן מ-15 ,  0  ,75,5,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מעיליא,268, קטן מ-15 ,  0  ,164,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אבו תלול,27, קטן מ-15 ,  0  ,23,5,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
עיילבון,605, קטן מ-15 ,  1-5  ,113,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
עין מאהל,1652, קטן מ-15 ,  0  ,149,6,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אבו רובייעה (שבט),52, קטן מ-15 ,  1-5  ,52,10,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אזור,1133, קטן מ-15 ,  1-5  ,360,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
סח'נין,4364, קטן מ-15 ,  1-5  ,417,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
צפת,4820, קטן מ-15 ,  6-10  ,784,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מזכרת בתיה,751, קטן מ-15 ,  1-5  ,592,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כפר קרע,1674, קטן מ-15 ,  0  ,347,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
עפולה,3788, קטן מ-15 ,  1-5  ,1521,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
רכסים,3123, קטן מ-15 ,  1-5  ,128,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כרמיאל,2468, קטן מ-15 ,  1-5  ,1225,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
טורעאן,1302, קטן מ-15 ,  1-5  ,245,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
יפיע,2219, קטן מ-15 ,  0  ,244,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
עוזייר,165, קטן מ-15 ,  0  ,35,6,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
תפרח,709, קטן מ-15 ,  0  ,20,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
"בסמ""ה",920, קטן מ-15 ,  1-5  ,165,6,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
עכו,4069, קטן מ-15 ,  1-5  ,1462,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כוכב יעקב,1895, קטן מ-15 ,  1-5  ,159,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
עילוט,667, קטן מ-15 ,  0  ,78,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
נאעורה,179, קטן מ-15 ,  1-5  ,36,25,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
סאג'ור,508, קטן מ-15 ,  6-10  ,110,21,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כעביה-טבאש-חג'אג'רה,574, קטן מ-15 ,  0  ,46,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ג'דיידה-מכר,2044, קטן מ-15 ,  1-5  ,331,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
סייד (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,6,5,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
יאנוח-ג'ת,1152, קטן מ-15 ,  0  ,63,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
שדרות,2880, קטן מ-15 ,  1-5  ,614,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
משהד,798, קטן מ-15 ,  1-5  ,79,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
טירת כרמל,1390, קטן מ-15 ,  1-5  ,515,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
עין קנייא,303, קטן מ-15 ,  0  ,8,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
רמת ישי,282, קטן מ-15 ,  1-5  ,236,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
גן יבנה,1658, קטן מ-15 ,  1-5  ,686,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בית דגן,528, קטן מ-15 ,  1-5  ,183,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בית ג'ן,1892, קטן מ-15 ,  1-5  ,145,5,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ביר הדאג',21, קטן מ-15 ,  1-5  ,14,7,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קרני שומרון,730, קטן מ-15 ,  1-5  ,331,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
פוריידיס,1251, קטן מ-15 ,  0  ,136,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
יקנעם עילית,1164, קטן מ-15 ,  0  ,676,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
"כפר חב""ד",1373, קטן מ-15 ,  1-5  ,268,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
רמת השרון,1919, קטן מ-15 ,  1-5  ,3744,0,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מעלה אדומים,3816, קטן מ-15 ,  1-5  ,2678,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
צור הדסה,708, קטן מ-15 ,  1-5  ,344,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
צור יצחק,228, קטן מ-15 ,  1-5  ,222,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
באר יעקב,2260, קטן מ-15 ,  0  ,929,0,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ראש העין,5435, קטן מ-15 ,  6-10  ,2826,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קרית ארבע,856, קטן מ-15 ,  1-5  ,339,9,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
תקוע,285, קטן מ-15 ,  1-5  ,257,14,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אלעזר,191, קטן מ-15 ,  1-5  ,193,24,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אפרת,1043, קטן מ-15 ,  1-5  ,776,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
הוד השרון,2797, קטן מ-15 ,  1-5  ,3706,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קרית ביאליק,2239, קטן מ-15 ,  1-5  ,1445,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קרית מוצקין,2362, קטן מ-15 ,  1-5  ,1525,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מג'דל שמס,1733, קטן מ-15 ,  0  ,85,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אלעד,11574, קטן מ-15 ,  1-5  ,631,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אכסאל,1498, קטן מ-15 ,  1-5  ,178,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בענה,984, קטן מ-15 ,  1-5  ,131,11,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אעצם (שבט),78, קטן מ-15 ,  1-5  ,47,9,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אטרש (שבט),48, קטן מ-15 ,  6-10  ,29,28,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
שוהם,1100, קטן מ-15 ,  1-5  ,698,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
חורה,868, קטן מ-15 ,  6-10  ,158,6,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
זמר,588, קטן מ-15 ,  1-5  ,94,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כאוכב אבו אל-היג'א,462, קטן מ-15 ,  0  ,54,5,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
שבלי - אום אל-גנם,566, קטן מ-15 ,  0  ,84,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
טובא-זנגריה,493, קטן מ-15 ,  0  ,89,7,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מבשרת ציון,1915, קטן מ-15 ,  1-5  ,1832,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מעלות-תרשיחא,1587, קטן מ-15 ,  1-5  ,890,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מודיעין-מכבים-רעות,4824, קטן מ-15 , 11-14 ,4087,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
חצור הגלילית,1398, קטן מ-15 ,  1-5  ,202,7,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כוכב השחר,289, קטן מ-15 ,  1-5  ,339,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אלון שבות,378, קטן מ-15 ,  0  ,162,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מיתר,372, קטן מ-15 ,  0  ,317,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
גני תקווה,1324, קטן מ-15 ,  0  ,1094,0,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ביתר עילית,12874, קטן מ-15 ,  1-5  ,603,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
טמרה,3882, קטן מ-15 , 11-14 ,620,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מודיעין עילית,25182, קטן מ-15 ,  1-5  ,509,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מצפה רמון,280, קטן מ-15 ,  1-5  ,184,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
הושעיה,149, קטן מ-15 ,  0  ,47,5,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
באקה אל-גרביה,2764, קטן מ-15 ,  1-5  ,426,5,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קרית עקרון,897, קטן מ-15 ,  0  ,299,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בועיינה-נוג'ידאת,917, קטן מ-15 ,  0  ,102,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
פרדס חנה-כרכור,2352, קטן מ-15 ,  6-10  ,1296,3,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
זרזיר,500, קטן מ-15 ,  0  ,103,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
יד בנימין,669, קטן מ-15 ,  0  ,173,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ערערה,2031, קטן מ-15 , 11-14 ,325,7,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מגדל העמק,2107, קטן מ-15 ,  1-5  ,910,0,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אבו רוקייק (שבט),89, קטן מ-15 ,  1-5  ,48,6,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אבו ג'ווייעד (שבט),65, קטן מ-15 ,  1-5  ,259,11,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אבו קורינאת (שבט),54, קטן מ-15 ,  1-5  ,72,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קרית מלאכי,4097, קטן מ-15 ,  0  ,541,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
נוף הגליל,2867, קטן מ-15 ,  1-5  ,4885,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ג'ש (גוש חלב),298, קטן מ-15 ,  1-5  ,42,10,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
מוקייבלה,415, קטן מ-15 ,  0  ,32,14,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ג'ת,1256, קטן מ-15 ,  1-5  ,168,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אילת,2515, קטן מ-15 ,  1-5  ,6795,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
כסרא-סמיע,971, קטן מ-15 ,  1-5  ,64,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
זכרון יעקב,1378, קטן מ-15 ,  1-5  ,651,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אור יהודה,4360, קטן מ-15 ,  6-10  ,937,4,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קרית אונו,1770, קטן מ-15 ,  0  ,1493,0,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
בנימינה-גבעת עדה,601, קטן מ-15 ,  0  ,372,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
קרית שמונה,1359, קטן מ-15 ,  0  ,463,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
ערד,2468, קטן מ-15 ,  1-5  ,1062,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
שגב-שלום,339, קטן מ-15 ,  6-10  ,130,12,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
סלמה,363, קטן מ-15 ,  1-5  ,76,11,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
גבעת זאב,3789, קטן מ-15 ,  0  ,427,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אל סייד,20, קטן מ-15 ,  1-5  ,16,9,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
דייר אל-אסד,1379, קטן מ-15 ,  1-5  ,160,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
דאלית אל-כרמל,2304, קטן מ-15 ,  1-5  ,177,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
אור עקיבא,1644, קטן מ-15 ,  1-5  ,514,6,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
טבריה,4515, קטן מ-15 ,  1-5  ,790,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
טלמון,486, קטן מ-15 ,  1-5  ,165,2,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
חדרה,6828, קטן מ-15 ,  1-5  ,2769,1,2021-04-15T19:12:26.047Z,2021-04-15T19:12:26.047Z
