section,male,female,lastUpdate,date
0,1,1,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
10,1,0,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
20,5,8,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
30,11,12,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
40,53,26,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
50,104,46,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
60,195,95,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
70,170,133,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
80,122,94,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
90,32,46,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
