section,male,female,lastUpdate,date
0,1,1,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
10,0,0,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
20,1,1,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
30,3,5,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
40,14,11,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
50,35,13,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
60,69,28,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
70,44,29,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
80,19,10,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
90,3,4,2021-01-18T18:34:56.827Z,2021-01-18T18:34:56.827Z
