Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
147,271,589,333,1218,2020-09-06T06:59:52.613Z,2020-09-06T06:59:52.613Z
