section,male,female,lastUpdate,date
0,0,0,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
10,0,5,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
20,9,7,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
30,35,21,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
40,62,35,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
50,129,61,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
60,150,93,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
70,136,101,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
80,87,97,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
90,28,31,2021-02-07T03:48:16.773Z,2021-02-07T03:48:16.773Z
