section,male,female,lastUpdate,date
0,39538,37525,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
10,70085,60065,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
20,58552,58689,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
30,41931,44102,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
40,36319,39904,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
50,27874,29684,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
60,20049,18909,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
70,9935,9631,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
80,4329,5820,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
90,1131,2455,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
