section,male,female,lastUpdate,date
0,2,2,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
10,0,0,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
20,7,11,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
30,24,17,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
40,58,40,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
50,104,41,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
60,157,82,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
70,159,120,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
80,96,109,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
90,34,42,2021-01-28T02:59:46.543Z,2021-01-28T02:59:46.543Z
