section,male,female,lastUpdate,date
0,19187,18306,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
10,41855,31036,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
20,36466,34023,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
30,24770,25006,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
40,21714,23286,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
50,16937,17758,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
60,12414,11127,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
70,6197,5656,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
80,2598,3325,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
90,621,1427,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
