section,male,female,lastUpdate,date
0,0,0,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
10,2,0,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
20,2,1,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
30,4,2,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
40,14,11,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
50,31,21,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
60,59,26,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
70,67,32,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
80,25,32,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
90,5,8,2020-12-14T04:43:13.087Z,2020-12-14T04:43:13.087Z
