total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
0,0,0,0,0,0,2021-02-15T07:19:51.583Z
0,0,0,0,0,0,2021-02-15T07:19:51.583Z
