name,amount,lastUpdate,date
hard,990,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
moderate,212,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
critical,346,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
breath,284,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
name,amount,lastUpdate,date
hard,990,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
moderate,212,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
critical,346,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
breath,284,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
